id,f_1_odd,f_2_odd,fight_round,event_city,event_state,f_1_gender,f_2_gender,f_1_weight_class,f_2_weight_class,f_1_fighter_stance,f_2_fighter_stance,f_1_prev_result,f_2_prev_result,age_diff,height_diff,weight_diff,win_ratio_diff,prev_win_streak_continuous_diff,prev_loss_streak_continuous_diff,avg_total_strike_succ_ratio_diff,avg_sig_strikes_succ_ratio_diff,avg_submission_ratio_diff,avg_reversal_ratio_diff,avg_head_strikes_succ_ratio_diff,avg_body_strikes_succ_ratio_diff,avg_leg_strikes_succ_ratio_diff,avg_distance_strikes_succ_ratio_diff,avg_clinch_strikes_succ_ratio_diff,avg_ground_strikes_succ_ratio_diff,label
454,,,3,Las Vegas,Nevada,M,M,Lightweight,Lightweight,Orthodox,Southpaw,,,-2.919999999999998,-2.539999999999992,-10.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
455,,,3,Las Vegas,Nevada,M,M,Welterweight,Welterweight,Orthodox,Southpaw,,Submission,-2.1700000000000017,5.0800000000000125,15.0,-0.3333333333333333,-1,-1,-0.45521379205589735,-0.38500330687830686,-0.3333333333333333,0.0,-0.2356266149870801,-0.7890211640211641,-0.7702991452991453,-0.3088276246170983,-0.7583333333333333,-0.7142857142857143,1
456,,,3,Las Vegas,Nevada,M,M,Welterweight,Welterweight,Orthodox,Orthodox,Decision,Submission,-0.7399999999999984,2.5400000000000205,-2.0,-0.5,0,1,-0.06532335384900878,-0.17467910859122765,2.0,0.0,-0.13950892857142855,-0.13888888888888895,-1.0,-0.07895981087470444,-0.13888888888888884,-0.5833333333333334,1
457,,,3,Las Vegas,Nevada,M,M,Lightweight,Lightweight,Orthodox,Orthodox,Submission,,3.8200000000000003,-2.539999999999992,0.0,0.5,1,0,0.7738264580369844,0.5437352245862884,0.5,0.0,0.47474747474747475,0.9090909090909091,0.6666666666666666,0.2631578947368421,0.6363636363636364,0.6601307189542484,1
458,,,3,Las Vegas,Nevada,M,M,Welterweight,Welterweight,Orthodox,Southpaw,Decision,Decision,4.449999999999999,-2.539999999999992,-15.0,0.5,0,1,-0.1817575186765591,-0.007982331190051817,0.33333333333333326,0.16666666666666666,-0.10246323724584594,-0.4423076923076923,0.663768115942029,-0.12862779859347365,0.31323529411764706,-0.42500000000000004,1
459,,,3,Las Vegas,Nevada,M,M,Light Heavyweight,Light Heavyweight,Orthodox,Orthodox,Submission,Decision,1.1600000000000001,2.539999999999992,-20.0,0.5,1,0,-0.109073130259571,0.002661169415292375,-0.5,0.0,0.033808157409305206,0.19999999999999996,-0.07553366174055831,-0.00895420369104577,-0.5,0.6666666666666667,1
460,,,3,Las Vegas,Nevada,M,M,Lightweight,Lightweight,Southpaw,Southpaw,Decision,Submission,-4.099999999999998,7.6200000000000045,-10.0,0.6,0,1,0.28234898434898437,0.3517647058823529,1.4,0.2,0.46110188261351054,-0.17481060606060606,0.7777777777777778,0.29126447876447875,0.7983870967741935,0.3020833333333333,1
461,,,3,Las Vegas,Nevada,M,M,Heavyweight,Heavyweight,Orthodox,Orthodox,,KO/TKO,-0.030000000000001137,-7.6200000000000045,-20.0,-1.0,-1,-1,-0.8333333333333334,-0.8333333333333334,0.0,0.0,-0.8333333333333334,-0.6666666666666666,-1.0,-0.875,-0.75,0.0,1
462,,,3,Las Vegas,Nevada,M,M,Lightweight,Lightweight,Orthodox,Orthodox,Submission,KO/TKO,0.7899999999999991,-5.079999999999984,-10.0,0.0,0,-2,0.37073662861005013,0.2727128714938312,2.0,0.25,0.17062905395939826,-0.04166666666666663,0.20833333333333337,0.007851890756302493,0.40277777777777773,0.13840115198810854,1
463,,,3,Houston,Texas,M,M,Welterweight,Welterweight,Orthodox,Orthodox,Decision,Decision,-2.75,7.6200000000000045,0.0,0.3333333333333333,0,1,0.2794582506971887,0.2143258587152977,2.3333333333333335,-0.5,0.20278128704182866,0.049516908212560384,0.19999999999999996,0.25575466771118943,0.1901984126984127,0.3321428571428572,1
464,,,3,Houston,Texas,M,M,Welterweight,Welterweight,Southpaw,Orthodox,Decision,Submission,-2.6300000000000026,2.5400000000000205,0.0,0.06666666666666665,1,-1,0.00418421553628201,-0.06842941998602375,0.8,-0.2,0.09145820587681053,-0.2055555555555556,-0.32500000000000007,-0.14180439632052538,-0.1607142857142856,0.37619047619047613,1
465,,,3,Houston,Texas,M,M,Middleweight,Middleweight,Orthodox,Orthodox,Decision,KO/TKO,0.9100000000000001,5.079999999999984,15.0,-0.3333333333333333,0,1,-0.12218183153411177,-0.013911763535823685,-0.3333333333333333,-0.3333333333333333,0.03363929595412554,0.05555555555555558,0.09090909090909083,-0.006775067750677488,0.012499999999999956,-0.025000000000000022,1
466,,,3,Houston,Texas,M,M,Heavyweight,Heavyweight,Orthodox,Orthodox,Decision,Submission,-0.9699999999999989,-7.6200000000000045,-15.0,0.0,0,1,0.0330343622734498,-0.13243428743152416,0.5,-0.5,-0.12938375468235555,0.4,-1.0,-0.1870321291137007,-0.38888888888888884,0.17361111111111116,1
467,,,3,Houston,Texas,M,M,Middleweight,Middleweight,Orthodox,Orthodox,KO/TKO,KO/TKO,1.4500000000000028,10.159999999999997,0.0,0.5,1,-1,0.255257492962411,0.3069960741013372,2.5,1.0,0.3260648148148148,0.75,0.025000000000000022,0.12851851851851853,-0.1071428571428572,0.13186813186813195,1
468,,,3,Houston,Texas,M,M,Middleweight,Middleweight,Southpaw,Orthodox,KO/TKO,Decision,-2.09,2.5400000000000205,0.0,0.0,-2,-5,0.031064813751079168,-0.12130339995487976,-0.06666666666666671,0.0,-0.033213801124248876,0.15384615384615385,0.046190476190476115,-0.15066449568737897,0.07592592592592584,-0.056481481481481355,1
469,,,3,Houston,Texas,M,M,Lightweight,Lightweight,Orthodox,Orthodox,KO/TKO,,-3.8500000000000014,-2.5400000000000205,10.0,1.0,2,0,0.6163412366341237,0.5651340996168582,0.0,0.5,0.5453216374269005,0.7222222222222222,0.5,0.15,0.5625,0.6397058823529411,1
470,,,3,Houston,Texas,M,M,Welterweight,Welterweight,Orthodox,Southpaw,Decision,KO/TKO,4.09,0.0,0.0,-0.1428571428571429,-2,-6,0.1510898893569519,-0.03386085422866014,0.2142857142857143,-0.023809523809523808,0.0008515824139225248,0.1262806727322856,0.6,0.04437003968253969,-0.7640350877192983,0.0009639290099119346,1
471,,,5,Houston,Texas,M,M,Welterweight,Welterweight,Orthodox,Orthodox,Decision,KO/TKO,6.969999999999999,-12.700000000000017,-15.0,-0.3194444444444444,-4,-5,-0.0735663506669223,-0.18308559379831651,0.36111111111111116,0.18055555555555558,-0.2533907627460857,-0.013241660300483793,0.026940341353932862,-0.2796322364037459,-0.07361658113537806,-0.036844617254756185,1
472,,,3,Manchester,England,M,M,Welterweight,Welterweight,Orthodox,Orthodox,,,2.9400000000000013,0.0,-15.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
473,,,3,Manchester,England,M,M,Lightweight,Lightweight,Orthodox,Orthodox,,,-4.460000000000001,12.699999999999989,10.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
474,,,3,Manchester,England,M,M,Heavyweight,Heavyweight,Orthodox,Orthodox,Decision,Submission,-0.9100000000000001,15.23999999999998,-1.0,0.6666666666666666,0,1,0.2873005634413809,0.19359320252842221,0.6666666666666666,0.0,0.3941785081103966,0.16666666666666674,0.00810185185185186,0.02023990722620861,0.09469696969696972,-0.625,1
475,,,3,Manchester,England,M,M,Light Heavyweight,Light Heavyweight,Southpaw,Orthodox,Decision,Decision,-2.3000000000000007,5.079999999999984,-20.0,0.0,-1,-2,0.10965994789524203,0.23596491228070182,-1.5,1.0,0.24219079780498104,0.15000000000000002,-0.007936507936507908,0.3552926127278541,0.017094017094017144,-0.08333333333333337,1
476,,,3,Manchester,England,M,M,Light Heavyweight,Light Heavyweight,Orthodox,Orthodox,KO/TKO,Decision,-8.05,-5.0800000000000125,-20.0,0.8333333333333334,2,0,-0.03475639566065103,0.23072268252334527,1.6666666666666667,0.5,0.3524437061646364,0.03928571428571426,0.14444444444444438,0.13745119259825145,-0.02350427350427342,0.17361111111111116,1
477,,,3,Manchester,England,M,M,Heavyweight,Heavyweight,Orthodox,Orthodox,KO/TKO,,-1.5199999999999996,-2.539999999999992,9.0,0.6666666666666666,1,0,0.5183436301659193,0.47042893104709177,0.4166666666666667,0.0,0.36868120811047256,0.7666666666666666,0.9061432046214655,0.4856856316393022,0.542584058713091,0.6428571428571428,1
478,,,3,Manchester,England,M,M,Heavyweight,Heavyweight,Orthodox,Southpaw,Submission,KO/TKO,-4.680000000000003,0.0,12.0,0.0,2,-1,0.045824632883456506,-0.06480463980463974,1.6666666666666667,0.0,-0.09210338680926916,0.0,0.40909090909090917,-0.10223333597946604,0.3333333333333333,-0.17368421052631577,1
479,,,3,Las Vegas,Nevada,M,M,Light Heavyweight,Light Heavyweight,Orthodox,Orthodox,Submission,Submission,2.3099999999999987,2.539999999999992,-20.0,0.16666666666666663,2,0,-0.28088366435824064,-0.07363493604727828,0.6666666666666666,0.0,-0.08365691104027817,-0.15909090909090906,0.7710727969348659,0.41307814992025516,0.3333333333333333,0.0336617405582923,1
480,,,3,Las Vegas,Nevada,M,M,Lightweight,Lightweight,Orthodox,Orthodox,Decision,,9.66,0.0,10.0,0.6666666666666666,3,0,0.6672510989302989,0.41241236996715147,1.0,0.0,0.38738744004172754,0.7214285714285714,1.0,0.3237819129809421,0.6736507936507936,0.5876190476190476,1
481,,,3,Las Vegas,Nevada,M,M,Light Heavyweight,Light Heavyweight,Orthodox,Southpaw,Submission,KO/TKO,-6.619999999999997,10.159999999999997,0.0,0.3333333333333333,0,1,0.05257492962410998,0.023663178926336847,0.6666666666666666,0.3333333333333333,-0.2677469135802469,0.5,0.8166666666666667,0.22366442199775532,0.2666666666666666,-0.11904761904761896,1
482,,,3,Las Vegas,Nevada,M,M,Light Heavyweight,Light Heavyweight,Orthodox,Orthodox,,KO/TKO,-4.169999999999998,0.0,0.0,-0.5,-1,-1,-0.7007936507936507,-0.6726190476190477,0.0,0.0,-0.4464285714285714,-0.9166666666666666,-0.9117647058823529,-0.587037037037037,-0.8333333333333334,-0.75,1
483,,,3,Las Vegas,Nevada,M,M,Middleweight,Middleweight,Orthodox,Southpaw,KO/TKO,Submission,5.549999999999997,10.159999999999997,0.0,-0.25,0,1,0.011523509151186606,0.15527200430851545,0.875,0.0,-0.014750445632798592,-0.16230158730158728,0.5714285714285714,0.06733065953654188,0.4705082032813125,0.1382958317168843,1
484,,,3,Las Vegas,Nevada,M,M,Light Heavyweight,Light Heavyweight,Orthodox,Orthodox,,KO/TKO,3.610000000000003,-5.0800000000000125,20.0,-0.8,-2,-2,-0.4807612222657498,-0.42917559060839516,0.0,0.0,-0.33463743621214886,-0.8412324929971988,-0.889235294117647,-0.3925991682331918,-0.6222587719298246,-0.6923076923076923,1
485,,,3,Las Vegas,Nevada,M,M,Middleweight,Middleweight,Orthodox,Orthodox,KO/TKO,Decision,-9.75,-10.159999999999997,0.0,-0.26666666666666666,1,0,0.2838541140353257,0.3756204906204907,-2.0,-0.2,0.4222353492941728,0.18939393939393945,0.46426218708827405,0.370363543266769,0.14880952380952384,0.35,1
486,,,3,Las Vegas,Nevada,M,M,Welterweight,Welterweight,Orthodox,Orthodox,Decision,Decision,-2.379999999999999,0.0,0.0,-0.050000000000000044,-1,-2,-0.097368759999226,-0.20357406405348505,0.725,0.04999999999999999,-0.005641858834498026,0.03928571428571426,-0.21666666666666667,-0.09303537964228759,-0.2354050635848881,-0.15870411706349208,1
487,,,5,Las Vegas,Nevada,M,M,Light Heavyweight,Light Heavyweight,Orthodox,Orthodox,KO/TKO,KO/TKO,-8.510000000000002,-2.5400000000000205,0.0,0.11764705882352944,-6,-7,0.14926210976737642,0.16052655130092425,0.0,-0.11764705882352941,0.15453334930455997,0.3244374672946102,0.16559944684944683,0.010192361903906877,0.1509324009324009,0.24022627496572901,1
488,,,3,Hollywood,Florida,M,M,Lightweight,Lightweight,Orthodox,Orthodox,Submission,,-2.2600000000000016,5.079999999999984,0.0,0.0,0,1,0.7619047619047619,0.5454545454545454,0.0,0.0,0.5,1.0,0.0,0.3333333333333333,1.0,0.4,1
489,,,3,Hollywood,Florida,M,M,Welterweight,Welterweight,Orthodox,Orthodox,,Decision,-2.6899999999999977,7.6200000000000045,35.0,0.0,0,0,-0.6029411764705882,-0.2,-2.0,0.0,-0.13636363636363635,-0.5,-0.25,-0.125,-0.5,0.0,1
490,,,3,Hollywood,Florida,M,M,Lightweight,Lightweight,Southpaw,Orthodox,Decision,,-15.180000000000003,0.0,0.0,0.5,1,0,0.5405890804597702,0.21686746987951808,1.0,0.0,0.2088607594936709,1.0,0.6666666666666666,0.12,0.0,0.25862068965517243,1
491,,,3,Hollywood,Florida,M,M,Welterweight,Welterweight,Switch,Orthodox,,Submission,-15.840000000000003,17.78,15.0,-0.5,0,0,-0.6671114571074475,-0.48950617283950615,-0.16666666666666666,-0.3333333333333333,-0.28485958485958485,-0.8333333333333334,-0.90625,-0.44930555555555557,-0.8809523809523809,-0.2380952380952381,1
492,,,3,Hollywood,Florida,M,M,Welterweight,Welterweight,Orthodox,Orthodox,Decision,Submission,5.34,2.539999999999992,0.0,-0.16666666666666669,0,2,-0.012471296497346573,-0.13193265479895877,0.0,0.08333333333333331,-0.07220800033300034,-0.08399470899470896,0.008333333333333415,-0.13853685059358817,-0.039865390600684725,-0.11666666666666659,1
493,,,3,Hollywood,Florida,M,M,Lightweight,Lightweight,Orthodox,Orthodox,Decision,,-12.32,-2.539999999999992,-10.0,1.0,1,0,0.9085714285714286,0.75,2.0,1.0,0.7222222222222222,1.0,0.3333333333333333,0.45454545454545453,0.0,0.9411764705882353,1
494,,,3,Hollywood,Florida,M,M,Middleweight,Middleweight,Southpaw,Southpaw,Submission,,-1.8200000000000003,12.699999999999989,0.0,0.5,0,1,0.5357142857142857,0.5055821371610845,0.0,0.0,0.4734042553191489,0.5,0.6666666666666666,0.4203431372549019,0.4375,0.8,1
495,,,3,Hollywood,Florida,M,M,Welterweight,Welterweight,Orthodox,Orthodox,Submission,Decision,0.2699999999999996,2.539999999999992,0.0,0.0,4,-1,0.038916735762044574,-0.06410692482121061,-2.6,0.0,-0.056661975359249384,-0.19333333333333336,-0.19047619047619047,-0.17540535444947214,-0.3157142857142857,0.1471497431007998,1
496,,,3,Hollywood,Florida,M,M,Lightweight,Lightweight,Southpaw,Orthodox,KO/TKO,Submission,7.960000000000001,-5.079999999999984,0.0,0.16666666666666663,0,1,0.4033627568263612,0.3229828931371843,1.0,0.16666666666666666,0.2626883418430189,0.08629564879564888,-0.1869047619047619,0.3746602816218952,-0.1228235492073968,0.2987012987012987,1
497,,,3,Belfast,Northern Ireland,M,M,Heavyweight,Heavyweight,Orthodox,Orthodox,KO/TKO,,-13.95,-5.079999999999984,-13.0,0.5,0,1,0.30718085106382975,0.20955882352941177,0.0,0.0,0.17763157894736842,1.0,0.5,0.10054054054054054,0.8333333333333333,0.75,1
498,,,3,Belfast,Northern Ireland,M,M,Welterweight,Welterweight,Southpaw,Orthodox,Submission,,8.319999999999997,0.0,0.0,0.75,3,0,0.6665772661523626,0.41423349056603775,1.0,0.0,0.36782442363837714,0.7944444444444444,0.6333333333333333,0.3246761145243119,0.5277777777777778,0.675,1
499,,,3,Belfast,Northern Ireland,M,M,Middleweight,Middleweight,Orthodox,Orthodox,Submission,Decision,-1.370000000000001,2.539999999999992,20.0,0.0,1,0,0.3595664992370552,0.32571841790857076,1.0,0.6666666666666666,0.19280760039633965,0.4,0.5185185185185186,-0.013115237253168266,0.39895833333333325,0.4605110336817654,1
500,,,3,Belfast,Northern Ireland,M,M,Lightweight,Lightweight,Orthodox,Orthodox,Decision,Decision,-2.3699999999999974,-2.5400000000000205,-10.0,0.0,0,1,-0.15087700534759363,-0.24192546583850932,1.5,0.0,-0.282257425114568,0.10256410256410264,-0.09090909090909094,-0.019749828684810733,0.13333333333333341,0.4094896331738437,1
501,,,3,Belfast,Northern Ireland,M,M,Middleweight,Middleweight,Orthodox,Orthodox,KO/TKO,KO/TKO,0.990000000000002,2.539999999999992,0.0,0.0,0,1,0.3203024941177182,0.14421076878459516,0.6666666666666667,0.3333333333333333,0.05330867389690919,-0.16666666666666674,-0.30714285714285716,0.0007065048241519101,0.007034632034631949,1.0,1
502,,,3,Belfast,Northern Ireland,M,M,Light Heavyweight,Light Heavyweight,Orthodox,Orthodox,KO/TKO,KO/TKO,-2.969999999999999,7.6200000000000045,0.0,0.6666666666666666,0,1,-0.32207409286706473,-0.24752856486060903,-0.6666666666666667,0.0,-0.24585371308360215,-0.24734848484848493,-0.3036935286935287,-0.24880795553652657,-0.08960892049127345,0.20606060606060606,1
503,,,3,Belfast,Northern Ireland,M,M,Middleweight,Middleweight,Southpaw,Southpaw,KO/TKO,Decision,6.799999999999997,-2.5400000000000205,15.0,-0.11111111111111116,-3,-4,-0.05926642669247528,0.09415743396577336,-0.5277777777777778,0.3333333333333333,0.08513205816013913,-0.1929346787447923,0.01388888888888895,0.1599392220706644,-0.3362248108172021,-0.011312730220293332,1
504,,,3,Las Vegas,Nevada,M,M,Lightweight,Lightweight,Orthodox,Orthodox,KO/TKO,,-2.8699999999999974,7.6200000000000045,0.0,0.0,0,1,0.6904761904761905,0.5263157894736842,4.0,0.0,0.5,0.5,1.0,0.125,0.8,0.8333333333333334,1
505,,,3,Las Vegas,Nevada,M,M,Lightweight,Lightweight,Orthodox,Orthodox,Decision,,-4.890000000000001,5.0800000000000125,-10.0,0.0,0,1,0.43283582089552236,0.3258426966292135,2.0,2.0,0.30666666666666664,0.5,0.375,0.2698412698412698,0.42857142857142855,0.6,1
506,,,3,Las Vegas,Nevada,M,M,Lightweight,Lightweight,Orthodox,Orthodox,,,-6.919999999999998,17.78,-10.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
507,,,3,Las Vegas,Nevada,M,M,Lightweight,Lightweight,Orthodox,Southpaw,KO/TKO,,-1.1699999999999982,-2.539999999999992,0.0,1.0,1,0,0.8181818181818182,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0.0,0.75,1.0,0.8333333333333334,1
508,,,3,Las Vegas,Nevada,M,M,Lightweight,Lightweight,Orthodox,Orthodox,Decision,,-2.6099999999999994,0.0,0.0,1.0,3,0,0.5797830466449714,0.5142965194856725,0.0,0.6666666666666666,0.4965443912812334,0.7361111111111112,0.5,0.18225108225108225,0.48856707317073167,0.6120766488413547,1
509,,,3,Las Vegas,Nevada,M,M,Middleweight,Middleweight,Orthodox,Orthodox,Decision,,-5.040000000000003,2.539999999999992,0.0,0.5,1,0,0.5521022109459949,0.4678362573099415,2.0,0.0,0.43562500000000004,0.7638888888888888,1.0,0.36764705882352944,0.6499999999999999,0.5602272727272728,1
510,,,3,Las Vegas,Nevada,M,M,Lightweight,Lightweight,Southpaw,Orthodox,,,-3.9400000000000013,17.78,35.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
511,,,3,Las Vegas,Nevada,M,M,Lightweight,Lightweight,Orthodox,Southpaw,KO/TKO,KO/TKO,-4.02,5.079999999999984,10.0,-0.19047619047619047,0,2,0.3608102906768894,0.33743409272600566,0.23809523809523808,-0.6031746031746033,0.281690165237424,0.03564491064491071,-0.07499999999999996,0.17421915693293963,-0.007953933747412045,0.4174088241740885,1
512,,,3,Sacramento,California,M,M,Lightweight,Lightweight,Orthodox,Orthodox,Decision,,0.019999999999999574,-5.0800000000000125,-20.0,1.0,1,0,0.6524822695035462,0.55,0.0,1.0,0.5,0.9166666666666666,0.5,0.2826086956521739,0.7741935483870968,0.782608695652174,1
513,,,3,Sacramento,California,M,M,Lightweight,Lightweight,Orthodox,Orthodox,Decision,Decision,5.25,2.5400000000000205,0.0,0.5,1,0,-0.4283137379997569,-0.16980200602104384,0.5,0.0,-0.21003773055030434,-0.4714285714285714,0.375,-0.12743232774334673,0.6666666666666666,-0.5128205128205128,1
514,,,3,Sacramento,California,M,M,Light Heavyweight,Light Heavyweight,Orthodox,Orthodox,Decision,Submission,-5.310000000000002,0.0,0.0,-0.5,-1,1,-0.17643618108639492,-0.22816773613486946,0.0,0.16666666666666666,-0.19392391123306002,-0.06761904761904769,0.625,-0.003206611544097848,0.00031055900621124177,0.15239078087375302,1
515,,,3,Sacramento,California,M,M,Heavyweight,Heavyweight,Orthodox,Orthodox,,Decision,1.75,-2.539999999999992,-10.0,-0.5,-1,-1,-0.5440641877856253,-0.3503265360522458,-0.5,-1.0,-0.31287832929782083,-1.0,-1.0,-0.24394132653061223,-0.2777777777777778,-0.7188888888888889,1
516,,,5,Sacramento,California,M,M,Lightweight,Lightweight,Orthodox,Orthodox,Decision,KO/TKO,1.0599999999999952,0.0,0.0,0.0,-1,-3,0.08393008594868423,0.1329318818699039,-2.428571428571429,-0.42857142857142855,0.12846128481403896,0.2142857142857143,0.2433333333333334,-0.10501858189216118,0.0716519591519591,0.2286656831407261,1
517,,,5,Sacramento,California,M,M,Middleweight,Middleweight,Southpaw,Orthodox,Submission,Decision,4.02,5.0800000000000125,0.0,0.0,-1,-4,0.2941313073638173,0.368267527664199,-0.8333333333333334,-0.16666666666666669,0.39911714039621016,-0.22708333333333336,0.11944444444444446,0.32853657774946826,0.2063492063492064,0.12305555555555558,1
518,,,3,Sacramento,California,M,M,Lightweight,Lightweight,Southpaw,Southpaw,Submission,,6.140000000000001,2.5400000000000205,-10.0,0.6666666666666666,1,0,0.7385930735930736,0.5477668845315904,1.3333333333333333,0.16666666666666666,0.45735098404927044,0.7934848484848485,0.8125,0.333011583011583,0.7987903225806452,0.6110360360360361,1
519,,,3,Las Vegas,Nevada,M,M,Lightweight,Lightweight,Orthodox,Orthodox,Decision,,-8.309999999999999,-7.6200000000000045,0.0,0.3333333333333333,0,2,0.6701190230478157,0.45604395604395603,1.3333333333333333,0.0,0.4007723493437779,0.7521367521367521,1.0,0.23236355354167418,0.7777777777777778,0.6235586353553686,1
520,,,3,Las Vegas,Nevada,M,M,Middleweight,Middleweight,Orthodox,Orthodox,Submission,,-3.969999999999999,0.0,0.0,0.6666666666666666,2,0,0.63473480729733,0.5118908382066276,1.6666666666666667,0.0,0.42375,0.6759259259259259,1.0,0.4117647058823529,0.6499999999999999,0.5957070707070707,1
521,,,3,Las Vegas,Nevada,M,M,Heavyweight,Heavyweight,Southpaw,Orthodox,KO/TKO,Decision,-3.3000000000000007,-2.539999999999992,19.0,0.19999999999999996,0,1,-0.21575635873090582,-0.25967021742302654,0.8999999999999999,0.0,-0.40983702705400815,0.11249999999999993,-0.04166666666666663,-0.2562830687830688,0.21883289124668437,0.65625,1
522,,,3,Las Vegas,Nevada,M,M,Light Heavyweight,Light Heavyweight,Orthodox,Orthodox,KO/TKO,Decision,0.4299999999999997,5.079999999999984,0.0,-0.11111111111111105,0,2,0.1295843194916153,0.152212520200585,0.5555555555555556,0.1111111111111111,0.06749749847967962,0.08095238095238089,0.22442680776014112,0.17144948366864016,0.2771978021978022,-0.19880952380952377,1
523,,,3,Las Vegas,Nevada,M,M,Middleweight,Middleweight,Orthodox,Orthodox,Decision,Submission,2.6999999999999993,-17.78,-15.0,-0.8,-2,-3,-0.21721479083612488,-0.14768929420092208,-3.0,-0.8,-0.11519968049379814,-0.07341269841269837,-0.045370370370370394,0.029657689113176233,-0.14112530788177347,-0.045024420024420087,1
524,,,3,Las Vegas,Nevada,M,M,Lightweight,Lightweight,Orthodox,Orthodox,Submission,Submission,-3.1099999999999994,-2.539999999999992,-10.0,0.13333333333333341,1,-2,-0.005699943338765112,0.11053901409444522,1.3333333333333335,0.2,0.05998270998270999,-0.3712121212121212,0.33333333333333337,0.3675019349845201,0.15530303030303028,-0.2539946153117508,1
525,,,3,Las Vegas,Nevada,M,M,Lightweight,Lightweight,Orthodox,Orthodox,KO/TKO,,-6.849999999999998,10.159999999999997,0.0,1.0,4,0,0.5750242008715789,0.49469674858861334,0.0,0.75,0.4570857128157637,0.7471509971509972,0.75,0.22179469466703508,0.5340447154471545,0.6003618344571029,1
526,,,3,Las Vegas,Nevada,M,M,Welterweight,Welterweight,Orthodox,Orthodox,KO/TKO,Decision,-3.469999999999999,2.539999999999992,15.0,-0.09722222222222221,-5,-4,-0.024435617492338024,0.09749670765751683,0.04166666666666663,0.20833333333333331,0.056870220091585655,0.05244319950202303,0.10226626882637113,0.20456652408697223,0.7854497354497354,-0.044534000022875886,1
527,,,5,Las Vegas,Nevada,M,M,Heavyweight,Heavyweight,Orthodox,Orthodox,Decision,KO/TKO,15.920000000000002,-2.5400000000000205,-37.0,-0.2941176470588235,-3,-4,0.08601597875656442,0.1972926171108586,-0.7794117647058824,0.058823529411764705,0.17883612143949107,0.13600427350427358,0.02470862470862467,0.03299931504549425,0.15310979618671927,0.18453262818372762,1
528,,,3,London,England,M,M,Lightweight,Lightweight,Orthodox,Southpaw,Submission,Decision,2.900000000000002,-5.0800000000000125,-10.0,0.0,0,1,0.03404255319148941,0.2666666666666666,-1.0,-3.0,-0.17647058823529413,0.5,-0.7272727272727273,0.303030303030303,-0.6,-0.3333333333333333,1
529,,,3,London,England,M,M,Light Heavyweight,Light Heavyweight,Orthodox,Orthodox,KO/TKO,,-0.8000000000000007,2.5400000000000205,0.0,1.0,1,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
530,,,3,London,England,M,M,Lightweight,Lightweight,Southpaw,Orthodox,Submission,Submission,2.2699999999999996,-7.619999999999976,0.0,-0.33333333333333337,1,-1,-0.21738505747126446,-0.21097724230254356,-2.0,0.3333333333333333,0.005907172995780585,0.0,-0.33333333333333337,-0.22000000000000003,-1.0,0.25862068965517243,1
531,,,3,London,England,M,M,Light Heavyweight,Light Heavyweight,Orthodox,Orthodox,KO/TKO,KO/TKO,9.46,0.0,20.0,0.5,0,-1,0.32230252757150324,0.4436552271809301,0.0,0.0,0.4282309495704636,0.22222222222222232,0.0,0.615530303030303,0.1955555555555556,0.28921568627450983,1
532,,,3,London,England,M,M,Welterweight,Welterweight,Southpaw,Orthodox,KO/TKO,KO/TKO,6.310000000000002,-5.079999999999984,15.0,-0.19999999999999996,3,-1,0.26183324149331866,0.06601882708486484,0.8,0.0,0.13524926813572508,-0.0626984126984127,-0.10350877192982455,-0.017126139345942093,-0.4041666666666667,0.44,1
533,,,3,London,England,M,M,Heavyweight,Heavyweight,Orthodox,Southpaw,Decision,KO/TKO,-0.6900000000000048,5.079999999999984,10.0,0.25,1,0,0.13687321356087012,0.2331263868874489,0.75,0.25,0.310496111153062,-0.059523809523809534,0.3388888888888889,0.05993048793681699,0.5680465367965368,-0.22777777777777775,1
